tic,settledate,cret_st,car_st,bhar_st,number,classend,ceyr,month,gap,lgap,settlefund,year,styr,gvkey,date,fyear_st,at_st,capx_st,ceq_st,dltt_st,dp_st,dt_st,ebit_st,revt_st,setp_st,txpd_st,wcap,xintd_st,mkvalt_st,sic,f_month,wcap_1_st,dwcap_st,ebit_1_st,fcf_st,fcf_1_st,size_st,debtratio_st,m2b_st,classification,accounting,secondary market & trading,financial intermediatary,non-accounting disclsoure and misrepresentation,others,fyear_ce,at_ce,capx_ce,ceq_ce,dltt_ce,dp_ce,dt_ce,ebit_ce,revt_ce,setp_ce,txpd_ce,wcap_ce,xintd_ce,mkvalt_ce,wcap_1_ce,dwcap_ce,ebit_1_ce,fcf_ce,fcf_1_ce,size_ce,debtratio_ce,m2b_ce,prc,vol,shrout,sprtrn,vt,shto,abnormal volume,abshto,skewness,news_st,news_ce,news_winner_st,news_winner_ce,confounding,inst_hhi,inst_pct,cret_ce,car_ce,bhar_ce,financial market,operation and others,other industry,manufacture,tmt,trade,financial service,service,stfundpct,stfundpct1,stfundpct2,stfundpct3,stfundpct4,stfundpct5
CRY,8/29/2005,1016.7131400000001,2189.457081,2172.6707109999998,102490,2002-06-26,2002,8,38.666666666666664,7.056175200000001,23.25,2005,2005,27823,12/31/2005,2005,76.809,0.9890000000000001,50.618,0.0,4.7589999999999995,0.5539999999999999,-8.574,69.282,-10.664000000000001,0.21600000000000003,23.921999999999997,0.0,82.4646,3842,12,19.689,4.2330000000000005,-21.819000000000003,-9.253,37.7,4.412369110345697,0.0,1.073631996,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,65000,23714,0.5958,111905.8333,4.718977538,-46905.83333,-1.9779806580000001,0,12.0,14.0,1,1,0,7.375782000000001,52.5659863,-4378.69832,-5049.44488,-4110.297229999999,0,0,0,1,0,0,0,0,-2.7116864940517846,0.3355850004330129,-31.823999999999998,0.3026989024723665,7.35324364202286,0.11261729251562529
APSG,4/2/2009,-304.36959,-1278.0366900000001,-1365.40513,103393,2005-02-22,2005,4,50.0,7.3132205,2.7,2009,2009,27997,10/31/2009,2009,171.0,5.415,139.025,0.9162907318741551,6.361000000000001,3.929,22.87,202.615,0.0,8.668,87.185,0.0,270.6934,3663,10,82.61399999999999,4.571000000000001,12.787,10.577,0.843,5.600986815089191,0.014619883,1.583002339,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2005,134.32299999999998,6.882000000000001,97.932,2.1059617514892315,3.9939999999999998,9.644,14.831,156.061,0.0,4.466,63.188,0.0,197.8205,76.65899999999999,-13.470999999999998,17.37,20.948,2175.12,5.287360053858799,0.061158551,1.4727224669999999,21.48,165003,12984,2.8727,139447.8167,10.73997356,25555.18333,1.96820574,0,1.0,10.0,0,0,0,4.3357134,74.763262,-1799.99981,-941.0248199999999,-935.93036,0,1,0,1,0,0,0,0,0.11805859204197638,0.013325765614589246,20.17,0.015789473684210527,0.01393783115493381,0.0001775760292149691
JAH,1/20/2009,-624.4732099999999,4269.424396,3501.422104,103569,2006-01-11,2006,1,36.833333333333336,7.0076008000000005,8.0,2009,2009,27980,12/31/2009,2009,6023.6,107.4,1766.8,7.671314323782448,130.3,2416.2,462.1,5152.6,0.0,64.3,1503.5,0.0,2788.0820000000003,3089,12,1374.7,128.8,489.1,291.9,347.5,7.933109183212603,0.356248755,0.462859752,ACQUISITION RELATED FRAUD,0,0,0,0,0,2006,3882.6,68.8,1257.4,7.259678953495382,66.4,1441.0,352.6,3846.3,0.0,32.9,839.6,0.0,2490.964,749.92,89.68,217.606,227.62,-373.088,7.82042506313045,0.366197909,0.641571112,10.47,1504100,76562,-5.2816,1317008.3329999999,17.20185384,187091.6667,2.443662217,0,0.0,10.0,0,0,0,4.0652080999999995,94.84910529999999,-1473.51017,-1997.95818,-1976.8691,0,0,0,1,0,0,0,0,0.017312270071413113,0.0015526142141831308,454.1,0.0013281094362175444,0.0002997146950255462,2.4106108980835007e-06
SCON,3/22/2005,-2607.89213,-2039.5769100000002,-1805.9333600000002,103055,2004-03-01,2004,3,12.866666666666667,5.9558372,4.0,2005,2005,27913,12/31/2005,2005,52.045,0.261,47.257,-4.268697949366879,2.877,0.033,-12.568,24.209,0.0,0.0,17.218,0.0,53.6786,3670,12,16.146,1.072,-24.914,0.0,0.0,3.983014411846425,0.000268998,1.0313882220000001,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2004,62.358000000000004,1.8119999999999998,49.248999999999995,-3.4112477175156566,3.463,0.076,-24.914,23.004,0.0,0.0,16.146,0.0,149.7183,85.40100000000001,-69.255,8.865,0.0,7.337000000000001,5.008755528443312,0.000529202,2.400947753,0.67,718256,107711,-1.0196,2210981.0919999997,20.52697581,-1492725.092,-13.85861325,0,0.0,10.0,0,0,0,22.340867499999998,14.799227599999998,-5678.77627,-2235.16813,-1861.7673100000002,0,1,0,1,0,0,0,0,-0.3182686187141948,0.16522780784005947,-16.567999999999998,0.07685656643289461,0.10129491365824152,0.027300228483631617
SGY,1/11/2010,-1212.28115,29.438997,-34.489399999999996,103546,2005-10-06,2005,1,51.93333333333333,7.351158099999999,10.5,2010,2010,28564,12/31/2010,2010,1679.09,404.716,430.35699999999997,6.354370040797351,282.67,575.0,161.567,654.268,0.0,26.525,30.381999999999998,42.975,1064.3029,1311,12,26.136999999999997,4.245,-276.61400000000003,8.751,-172.463,6.9700753098389265,0.34244739700000004,0.63385697,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2005,2140.317,494.125,944.123,6.333279628139691,241.426,563.0,232.467,632.852,0.0,0.0,16.506,0.0,1236.7769,-28.598000000000003,45.104,222.015,-65.336,473.97900000000004,7.120264000427171,0.263045147,0.577847534,19.05,674300,48244,0.1747,1319126.6670000001,27.34281292,-644826.6667,-13.36594533,0,16.0,6.0,1,0,0,3.2779106,72.8477842,-2244.32784,-1579.51735,-1406.8640599999999,0,0,1,0,0,0,0,0,0.06498851869503054,0.016048469434543643,151.067,0.006253387251427857,0.0042235075621743345,0.00025755337119148157
CASH,1/5/2012,122.634351,-465.34905000000003,-554.8414700000001,104582,2010-10-12,2010,1,15.0,6.1092477,2.1,2012,2012,28866,9/30/2012,2012,1648.898,0.0,145.859,2.934388643312939,0.0,0.0,0.0,106.87100000000001,0.0,0.0,0.0,0.0,132.017,6035,9,0.0,0.0,57.391000000000005,0.0,0.0,4.882930702172712,0.011407618999999999,0.080063776,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2010,1029.766,0.0,72.044,3.0591764461105257,0.0,0.0,0.0,136.52700000000002,0.0,0.0,0.0,0.0,99.552,0.0,0.0,0.0,0.0,0.0,4.600680120715227,0.020694022,0.09667439,15.9,1224,3191,0.2944,3608.841667,1.1309438,-2384.841667,-0.747364985,0,1.0,10.0,0,0,0,21.152513100000004,29.163428399999997,-5543.74994,-5721.641549999999,-4379.08983,0,0,0,0,0,0,1,0,0.0,0.019649858240308408,-2.1,0.0012735778683702693,0.0,0.0003861169288642162
DYII,10/18/2006,-1666.66669,-8886.3333,-12084.06392,102944,2003-12-18,2003,10,34.5,6.9421568,1.5,2006,2006,25312,8/31/2006,2006,71.273,0.379,54.218999999999994,0.0,2.356,0.0,-2.306,35.989000000000004,-0.8959999999999999,0.0,2.906,0.0,31.482,8060,8,7.34,-4.434,-5.2860000000000005,4.105,2.261,3.44941595393263,0.0,0.44171004399999997,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,500,15741,0.14,3274.225,0.208006162,-2774.225,-0.17624198,0,0.0,17.0,0,1,0,42.96593729999999,1.7915571,-4999.99991,-4855.54703,-6642.030879999999,0,0,0,0,0,0,0,1,-0.6504770164787511,0.04167940203951207,-3.806,0.021045837834804206,0.42312034896709744,0.001737172554371283
ZLC,2/29/2008,1959.286916,2242.623416,2289.838249,103643,2006-05-05,2006,2,22.166666666666668,6.499786900000001,5.9,2008,2008,11669,7/31/2008,2008,1422.622,85.137,598.8,5.787835591416734,60.244,326.306,11.731,2138.041,0.0,1.0,642.359,0.0,699.2574,5944,7,797.86,-155.501,110.311,141.339,-79.093,6.5500189147933225,0.22936943199999998,0.491527194,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2006,1462.568,82.71799999999999,801.2489999999999,5.312284372226649,59.771,202.813,167.713,2438.9770000000003,13.402999999999999,61.917,646.115,0.0,1233.7361,590.731,55.38399999999999,178.903,27.465,116.666,7.117802324220192,0.138669108,0.8435410179999999,19.32,1699100,44606,-2.7089999999999996,1236220.575,27.71422174,462879.425,10.37706643,0,24.0,12.0,1,1,0,5.0493492,153.7868583,-1017.71782,196.77006,178.47261999999998,0,0,0,0,0,1,0,0,0.5029409257522803,0.0027595354813120983,5.8309999999999995,0.004147271727837753,0.25294957479656077,7.6150360726203935e-06
OMG,6/24/2005,-733.3336800000001,-1956.53331,-2044.9119699999997,102612,2002-10-30,2002,6,32.266666666666666,6.8752322,92.4,2005,2005,29001,12/31/2005,2005,1220.2730000000001,25.189,536.533,6.030916002868909,48.9,421.846,48.846000000000004,1249.609,27.5,37.0,437.069,0.0,549.8181,3341,12,-12.937000000000001,450.006,208.27200000000002,-414.449,0.0,6.3095874962514635,0.340985992,0.45056975,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16,400300,28480,-0.7629,353884.1667,12.4257081,46415.83333,1.629769429,0,0.0,21.0,0,1,0,4.1638307999999995,87.9039922,-8285.271279999999,-10493.57826,-6967.56273,0,1,0,1,0,0,0,0,1.891659501289768,0.07394312941087973,-43.554,0.07572076084613852,3.5783756688198536,0.005467586387074107
MATK,12/14/2007,1763.534271,1719.7817220000002,1651.291066,103430,2005-04-27,2005,12,32.03333333333333,6.8679743,6.0,2007,2007,29278,10/31/2007,2007,596.695,12.189,531.727,2.16171253411263,26.465999999999998,9.363999999999999,42.513999999999996,306.813,0.0,0.53,149.345,0.0,987.8648,2833,10,120.182,29.163,29.783,27.098000000000003,44.299,6.8955458462788695,0.014556851,1.6555607140000002,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2006,597.9730000000001,10.902000000000001,492.575,3.814895174696796,21.671999999999997,46.042,29.783,270.654,0.0,0.28,120.182,0.0,762.7403,124.208,-4.026,22.945,44.299,-73.755,6.636917606373995,0.075876336,1.2755430429999999,28.11,682932,32336,-1.3746,378588.3583,11.70795269,304343.6417,9.411913708,0,24.0,19.0,1,1,0,3.9864184999999996,92.5689378,-2675.08236,-2676.1095600000003,-4025.61523,0,0,0,1,0,0,0,0,0.14112998071223598,0.01955588583273851,36.513999999999996,0.01005538843127561,0.0199176714558361,0.0003824326707031027
MED,7/14/2005,11764.706159999998,8998.746755,12222.10362,103721,2002-02-11,2002,7,41.63333333333333,7.130098299999999,0.4,2005,2005,29517,12/31/2005,2005,30.12,1.672,21.697,1.3805277662255535,2.266,4.538,3.549,40.129,0.0,1.983,9.995,0.0,65.8773,2090,12,7.465,2.53,3.0039999999999996,-0.37,183.92,4.187793920863031,0.132038513,2.187161355,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,404600,12173,0.2624,86178.33333,7.079465484,318421.6667,26.15802733,0,7.0,0.0,1,0,0,26.835304600000004,3.6176044999999997,-4184.39715,-5840.1607,-4452.42576,0,1,0,1,0,0,0,0,0.11270780501549733,0.009967853671908097,3.149,0.013280212483399735,0.012703049311411366,9.935810682457174e-05
VRTS,2/18/2005,-8.20284,715.810816,681.534866,102679,2003-01-16,2003,2,25.466666666666665,6.6385679,35.0,2005,2005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.49,3044017,423071,0.07,9749913.625,23.04557302,-6705896.625,-15.85052302,0,0.0,0.0,0,0,0,2.6913139999999998,71.8286432,401.11118,1303.6770000000001,1202.10689,0,0,1,0,0,0,0,0,0.0,0.0,-35.0,0.0,0.0,0.0
BZH,5/5/2009,3693.182409,-212.19410000000002,-1405.6989300000002,103735,2007-03-27,2007,5,25.666666666666668,6.646390400000001,30.5,2009,2009,29755,9/30/2009,2009,2029.41,7.034,196.555,7.298601381582654,18.736,1508.899,-210.00799999999998,1005.212,-16.0,-162.8,0.0,0.0,222.4429,1531,9,0.0,0.0,-695.308,0.0,0.0,5.404670439457901,0.728404315,0.10960964,CREDIT CRISIS (BUILDERS),0,0,1,0,0,2007,3930.0209999999997,29.474,1323.7220000000002,7.451856478541782,33.594,1857.249,-553.146,3490.8190000000004,0.0,15.8,0.0,0.0,323.9115,0.0,0.0,606.075,0.0,0.0,5.780470330332431,0.43843506200000004,0.08241978900000001,3.57,5212600,39254,-0.3792,1639175.0,41.75816477,3573425.0,91.03339787,0,13.0,53.0,1,1,0,6.474203500000001,50.0859097,-1265.63021,-801.00687,-784.69649,1,0,1,0,0,0,0,0,-0.14523256256904502,0.030341858234879806,-240.50799999999998,0.01502899857594079,0.021092497230371574,0.0009206283611455435
ARTX,1/7/2010,1847.770564,4303.055488999999,4122.770488,103737,2005-11-14,2005,1,50.5,7.3231706999999995,2.9,2010,2010,29762,12/31/2010,2010,83.637,1.321,52.483999999999995,0.03440142671733232,2.898,2.492,-0.774,73.741,-0.303,0.19,15.397,0.0,24.7861,3690,12,15.366,0.031,0.16699999999999998,0.5820000000000001,3.7680000000000002,3.210283012170169,0.012374906000000001,0.29635328899999996,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2005,84.869,1.225,46.265,2.1507151436559195,1.374,20.686,-9.045,49.045,0.0,0.737,10.823,0.0,32.0331,7.216,3.6069999999999998,-3.863,-13.24,0.0,3.4667697432025237,0.101226596,0.377441704,1.99,122585,14406,0.4001,68924.61667,4.784438197,53660.383330000004,3.724863483,0,1.0,2.0,0,0,0,20.3751068,11.4350056,-3275.86224,-1028.3154,-1132.1278,0,0,0,1,0,0,0,0,-3.746770025839793,0.039326833105056885,-3.674,0.034673649222234176,14.038285626531524,0.0015465998020729981
SNIC,10/12/2009,556.493159,-2290.8524300000004,-2853.5978600000003,103841,2007-05-17,2007,10,29.3,6.7787847999999995,5.0,2009,2009,29709,3/31/2009,2008,66.737,1.788,26.644000000000002,-1.8263509139976741,5.882999999999999,0.29100000000000004,-11.645,119.958,0.0,0.7859999999999999,1.296,0.0,31.9128,7372,3,36.828,-35.532,-0.11699999999999999,27.195999999999998,3.673,3.4630071832284686,0.002412455,0.47818751200000004,ACCOUNTING (OPTION DATING),1,0,0,0,0,2007,210.049,2.134,144.602,0.0,7.693,0.0,-0.11699999999999999,132.874,0.0,0.73,36.828,0.0,254.59599999999998,35.789,1.0390000000000001,15.956,3.673,38.125,5.539677975080799,0.0,1.212079086,5.79,113404,26744,0.4386,234109.4833,8.753719837,-120705.4833,-4.513366861000001,0,6.0,13.0,1,1,0,6.0587973,72.967444,-739.0983299999999,-105.5082,-163.10859,0,0,0,0,0,0,0,1,-0.42936882782310004,0.04168125510595375,-16.645,0.07492095838889971,0.18435759030618293,0.0017373270272075959
CBR,11/26/2013,1745.5617849999999,1207.052929,1323.5605850000002,104798,2011-08-03,2011,11,28.2,6.7405195,3.0,2013,2013,29900,12/31/2013,2013,557.818,5.212999999999999,352.535,0.0,5.797000000000001,0.053,17.442,877.293,0.0,5.7139999999999995,85.928,0.0,313.7499,7370,12,105.46799999999999,-19.54,22.373,31.851999999999997,8.388,5.748596171720843,0.0,0.562459261,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2011,625.07,15.364,357.166,3.722797672317397,12.718,66.95100000000001,19.698,990.326,0.0,8.616,92.818,0.0,280.1125,132.364,-39.546,14.95,47.982,18.727,5.6351913081892695,0.06620058599999999,0.448129809,3.8,164600,75448,0.015,235060.8333,3.1155343189999996,-70460.83333,-0.9338992859999999,0,2.0,15.0,0,1,0,6.4156447,65.5423412,-3904.7618,-4067.30131,-3522.4398799999994,0,1,0,0,0,0,0,1,0.1719986240110079,0.0034196100960568474,14.442,0.005378098232756921,0.029583526661680064,1.1693733209053921e-05
IBIS,1/25/2007,-472.9733299999999,2776.037109,2282.756191,102959,2003-12-12,2003,1,38.0,7.0387835999999995,1.9,2007,2007,30233,12/31/2007,2007,9.763,0.012,9.031,0.0,1.5119999999999998,0.0,-7.636,0.951,0.0,0.0,7.303999999999999,0.0,6.1563,9995,12,7.494,-0.19,-0.799,0.0,0.0,1.8174759477326912,0.0,0.6305746179999999,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,59721,10915,-1.127,78416.74167,7.184309817999999,-18695.74167,-1.712848526,0,0.0,5.0,0,0,0,13.2999438,12.1909317,-3457.72566,-5553.54419,-5189.40695,0,0,0,0,0,0,0,1,-0.24882137244630695,1.9978969505783386,-9.536,0.194612311789409,0.061912075386063796,3.9915922251302245
JOSB,2/9/2010,560.570254,105.89952199999999,92.948994,103644,2006-06-07,2006,2,44.766666666666666,7.202661,4.0,2010,2010,30138,1/31/2010,2009,556.364,16.333,393.31,0.0,22.381999999999998,0.0,117.40299999999999,770.316,0.0,44.893,323.26,0.0,769.0904,2300,1,246.127,77.133,96.729,1.426,-15.39,6.6452085178631455,0.0,1.382351123,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,2006,368.392,31.141,208.234,-0.8867319296326106,15.809000000000001,0.41200000000000003,73.095,546.385,0.0,25.318,136.562,0.0,558.5184,96.21,40.352,61.795,-7.907,8.346,6.325287563356004,0.0011183739999999999,1.516098069,40.82,201850,18351,1.304,375588.8333,20.46694095,-173738.8333,-9.46754037,0,0.0,14.0,0,1,0,3.9123601999999997,103.3431265,-3192.92357,-2423.27133,-2351.96145,0,1,0,1,0,0,0,0,0.03407067962488182,0.0051926741752735235,113.40299999999999,0.0071895377846158265,0.0011608112101013372,2.6963865090552568e-05
NPSP,2/26/2009,-4274.4478899999995,-2768.27942,-1953.38432,103637,2006-05-02,2006,2,34.36666666666667,6.9382844,15.0,2009,2009,30255,12/31/2009,2009,159.592,0.248,-222.799,5.67054966484007,0.154,338.708,27.726,84.147,0.0,0.0,71.28,0.0,164.6552,2836,12,96.60700000000001,-25.326999999999998,47.905,52.958999999999996,53.268,5.10385359046761,1.8183492909999999,1.031725901,PRODUCT LIABILITY RELATED FRAUD,0,0,0,0,1,2006,224.74,1.3019999999999998,-193.24400000000003,5.901356562391884,6.487,384.577,-76.46300000000001,48.501999999999995,0.0,0.0,145.222,0.0,209.3947,233.907,-88.685,-154.399,17.407,-93.00200000000001,5.344220987705425,1.626470588,0.931719765,4.77,224522,47467,-1.578,535010.1167,11.2712014,-310488.1167,-6.541136298,0,1.0,21.0,0,1,0,7.1626544999999995,83.22676009999999,-4105.14528,-3206.57146,-3139.4890800000003,0,1,0,1,0,0,0,0,0.5410084397316598,0.1782594744910692,12.725999999999999,0.09398967366785302,0.292690131860885,0.03177644024583215
PSSI,10/19/2005,635.294418,991.1739860000001,974.9445440000001,101268,1998-05-08,1998,10,90.7,7.9087548,16.5,2005,2005,30161,3/31/2005,2004,646.3580000000001,25.930999999999997,276.818,5.0106352940962555,18.778,150.0,58.958999999999996,1473.769,2.6,1.969,228.583,0.0,738.6179,5047,3,636.686,-408.103,106.426,457.94,8.652000000000001,6.604780737164062,0.232069534,1.14273808,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.93,465782,65956,1.4956,467618.1667,7.089850304,-1836.1666670000002,-0.027839267,0,7.0,8.0,1,0,0,2.7194152999999996,87.95979399999999,-4157.30335,-4939.39782,-4176.55877,0,1,0,0,0,1,0,0,0.27985549280008143,0.011195784413975325,42.458999999999996,0.025527648764307083,0.07831909685037643,0.00012534558864421281
MCK,2/11/2005,405.29201500000005,492.926721,495.141582,100459,1999-04-27,1999,2,70.56666666666666,7.6577554,960.0,2005,2005,7171,3/31/2005,2004,18775.0,139.9,5275.1,7.091492499917254,135.1,1210.5,980.3,80514.6,-1158.8,131.7,3539.7,0.0,11298.575,5122,3,2350.0,1189.7,2350.0,-345.9,2085.0,9.332431890553687,0.064005326,0.601788282,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.34,1478400,293916,0.6926,1918580.0,6.527647355,-440180.0,-1.497638781,0,6.0,11.0,1,0,0,6.281856200000001,80.8733727,-4291.26213,-7616.12265,-8779.9116,0,0,0,0,0,1,0,0,0.9792920534530246,0.011923303351193447,20.299999999999955,0.051131824234354195,0.9590129259562417,0.00014216516280458088
UHAL,7/24/2006,-1198.02448,-2007.90608,-1960.2107199999998,102698,2002-09-26,2002,7,46.56666666666667,7.2420826,7.0,2006,2006,1393,3/31/2006,2005,3367.218,344.38199999999995,695.6039999999999,6.918016452607794,142.817,1041.866,305.381,2106.626,0.0,43.3,0.0,0.0,2106.5765,7510,3,0.0,0.0,166.99599999999998,0.0,0.0,7.652819396923909,0.300044131,0.62561334,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57,117460,21285,1.6625,71277.8,3.34873385,46182.2,2.1697063659999998,0,2.0,29.0,0,1,0,7.2250198,27.4452995,-1834.5323899999999,-2891.05489,-2752.46807,0,1,0,0,0,0,0,1,0.022922185728647168,0.003322848953729803,298.381,0.002078867480513587,0.0005254265985785959,1.1041325169303245e-05
VECO,8/16/2007,294.117639,453.84837999999996,476.82965399999995,103365,2005-02-10,2005,8,30.566666666666666,6.821107400000001,5.5,2007,2007,11124,12/31/2007,2007,529.3340000000001,9.092,273.677,4.796079759968579,13.6,146.585,-4.885,402.475,0.0,1.618,174.516,0.0,531.4608,3559,12,248.06,-73.544,23.044,71.54899999999999,14.413,6.275629441534326,0.22865525399999997,1.004017879,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2005,567.86,11.675999999999998,248.58700000000002,5.434616799611367,29.811,229.58,12.468,410.19,0.0,3.8,229.65,0.0,520.9398,216.80200000000002,12.847999999999999,-7.557,13.955,-78.771,6.255634488052343,0.403629416,0.917373648,16.06,852148,31740,0.3249,519300.75,16.36108223,332847.25,10.48668084,-1,4.0,11.0,1,0,0,3.5374453000000003,87.2043489,-1406.5180300000002,-526.30463,-525.49768,0,1,0,1,0,0,0,0,-1.1258955987717503,0.013665445058699297,-10.385,0.010390415125421755,1.2676408993335981,0.00018674438865232904
SWC,5/2/2007,-1088.43498,-988.4131500000001,-1006.1079400000001,102390,2002-04-01,2002,5,61.9,7.5267177,2.55,2007,2007,31203,12/31/2007,2007,742.4069999999999,87.876,517.404,4.842934333587349,83.272,128.05,-14.929,619.215,0.0,0.0,195.842,0.0,892.6323,1090,12,198.74900000000002,-2.907,7.936,-16.625999999999998,-5.118,6.794174737962146,0.170851029,1.2023489809999999,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39,623450,91636,0.6472,696321.25,7.598773952999999,-72871.25,-0.79522513,0,6.0,9.0,1,0,0,8.0261266,38.290133000000004,-822.95543,-1935.80372,-2130.24398,0,0,1,0,0,0,0,0,-0.17080849353607072,0.004118117293670211,-17.479,0.0034347736484165695,0.029175541464061913,1.695889004442566e-05
RCII,10/30/2007,-958.3331599999999,467.063306,401.51694200000003,102303,2001-10-08,2001,10,73.76666666666667,7.7021046,3.6,2007,2007,31460,12/31/2007,2007,2626.9429999999998,101.961,947.091,7.148950906664089,648.893,1272.77,301.3,2902.2209999999995,-58.35,19.759,0.0,0.0,968.5421,7350,12,0.0,0.0,295.244,0.0,0.0,6.875791951184684,0.484506135,0.368695514,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08,1549396,66885,-0.6463,888982.675,13.29121141,660413.325,9.873862974,0,7.0,7.0,1,0,0,3.7692102,116.91433549999999,-746.46588,-745.85638,-1019.0212,0,0,0,0,0,0,0,1,0.011948224361101892,0.001240429312585086,297.7,0.0013704142038864187,0.00014276006538322872,1.538664879520309e-06
BRKS,6/24/2008,-1504.2364499999999,1179.026189,940.8367180000001,103629,2006-05-22,2006,6,25.466666666666665,6.6385679,7.75,2008,2008,31477,9/30/2008,2008,663.638,23.439,541.995,0.0,34.538000000000004,0.0,-28.011999999999997,526.366,1.4,2.167,235.795,0.0,531.5539,3559,9,336.724,-100.929,47.458999999999996,81.84899999999999,-30.209,6.275804603740903,0.0,0.800969655,ACCOUNTING (OPTION DATING),1,0,0,0,0,2006,992.577,17.954,799.1339999999999,-6.214608098422191,31.664,0.013000000000000001,46.431000000000004,692.87,0.0,6.28,252.63299999999998,0.0,984.3876,168.231,84.402,12.224,-30.541,139.08100000000002,6.892019721932079,2.01e-06,0.991749355,9.02,805630,63488,-0.2815,798846.2417,12.58263359,6783.758333,0.106851032,0,4.0,14.0,1,1,0,4.4783275,94.6117261,-1511.23169,-1364.93368,-1246.47595,0,0,0,1,0,0,0,0,-0.2766671426531487,0.014723595369001797,-35.762,0.011678053396580665,0.07654470782385772,0.00021678426059009115
